,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens
3503,1683497618746527744,2023-07-24 15:21:24,,KeroZaok,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/6YhPN3l99B,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak,budiman sujatmiko munafik dulu kritik prabowo subianto sekarang mendukung demi jabatan kocak,"['budiman', 'sujatmiko', 'munafik', 'kritik', 'mendukung', 'jabatan', 'kocak']","['budiman', 'sujatmiko', 'munafik', 'kritik', 'dukung', 'jabat', 'kocak']",budiman sujatmiko munafik kritik dukung jabat kocak
3504,1683497605807104000,2023-07-24 15:21:21,,AnthonyLyn88157,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/m3z0m0RxLW",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3505,1683497506020397056,2023-07-24 15:20:57,,KeroZaok,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/4frA0h7Rmh,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak,budiman sujatmiko munafik dulu kritik prabowo subianto sekarang mendukung demi jabatan kocak,"['budiman', 'sujatmiko', 'munafik', 'kritik', 'mendukung', 'jabatan', 'kocak']","['budiman', 'sujatmiko', 'munafik', 'kritik', 'dukung', 'jabat', 'kocak']",budiman sujatmiko munafik kritik dukung jabat kocak
3506,1683497486135205888,2023-07-24 15:20:53,,kerbausakti,Budiman Sudjatmiko berkata pelanggaran HAM Prabowo Subianto hanyalah masa lalu. dia mengatakan begitu kareana sekar… https://t.co/7NWob2N3QH,Budiman Sudjatmiko berkata pelanggaran Prabowo Subianto hanyalah masa lalu mengatakan begitu kareana sekar,budiman sudjatmiko berkata pelanggaran prabowo subianto hanyalah masa lalu mengatakan begitu kareana sekar,"['budiman', 'sudjatmiko', 'pelanggaran', 'kareana', 'sekar']","['budiman', 'sudjatmiko', 'langgar', 'kareana', 'sekar']",budiman sudjatmiko langgar kareana sekar
3507,1683497475972423680,2023-07-24 15:20:50,,KeroZaok,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/anmKJD4x2t,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak,budiman sujatmiko munafik dulu kritik prabowo subianto sekarang mendukung demi jabatan kocak,"['budiman', 'sujatmiko', 'munafik', 'kritik', 'mendukung', 'jabatan', 'kocak']","['budiman', 'sujatmiko', 'munafik', 'kritik', 'dukung', 'jabat', 'kocak']",budiman sujatmiko munafik kritik dukung jabat kocak
3508,1683497211609632769,2023-07-24 15:19:47,,kerbausakti,"Budiman Sudjatmiko dulu gentol kritik Prabowo Subianto soal peristiwa 98 pelanggaran HAM, sekarang malah puji-puji… https://t.co/jUu5wbMXNj",Budiman Sudjatmiko dulu gentol kritik Prabowo Subianto soal peristiwa pelanggaran sekarang malah puji puji,budiman sudjatmiko dulu gentol kritik prabowo subianto soal peristiwa pelanggaran sekarang malah puji puji,"['budiman', 'sudjatmiko', 'gentol', 'kritik', 'peristiwa', 'pelanggaran', 'puji', 'puji']","['budiman', 'sudjatmiko', 'gentol', 'kritik', 'peristiwa', 'langgar', 'puji', 'puji']",budiman sudjatmiko gentol kritik peristiwa langgar puji puji
3509,1683497088586518528,2023-07-24 15:19:18,,AmandaB47022562,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/c3GS0Drm3V",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3510,1683496749128892417,2023-07-24 15:17:57,,TrevorScot33889,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/AZZFtPZ8Za",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3511,1683496644560519169,2023-07-24 15:17:32,,EkoGesto,RT @KompasData: Partai Bulan Bintang (PBB) menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjadi calon…,Partai Bulan Bintang menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjadi calon,partai bulan bintang menyatakan sikap untuk ikut mengusung ketua umum partai gerindra prabowo subianto menjadi calon,"['partai', 'bintang', 'sikap', 'mengusung', 'ketua', 'partai', 'gerindra', 'calon']","['partai', 'bintang', 'sikap', 'usung', 'ketua', 'partai', 'gerindra', 'calon']",partai bintang sikap usung ketua partai gerindra calon
3512,1683496467472822280,2023-07-24 15:16:50,,Cameron32243962,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/V6QWmdnwJY",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3513,1683496337474727937,2023-07-24 15:16:19,,KeroZaok,Prabowo Subianto tidak layak jadi pemimpin karena arogan dan diktator https://t.co/edLLnJTda6,Prabowo Subianto tidak layak jadi pemimpin karena arogan diktator,prabowo subianto tidak layak jadi pemimpin karena arogan diktator,"['layak', 'pemimpin', 'arogan', 'diktator']","['layak', 'pimpin', 'arogan', 'diktator']",layak pimpin arogan diktator
3514,1683496333800292352,2023-07-24 15:16:18,,florieliciouss,RT @yosephrosario_: Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi dan Ibu Negara Iriana Jokowi meng…,Menteri Pertahanan Prabowo Subianto mendampingi Presiden Joko Widodo Negara Iriana Jokowi meng,menteri pertahanan prabowo subianto mendampingi presiden joko widodo negara iriana jokowi meng,"['menteri', 'pertahanan', 'mendampingi', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi', 'meng']","['menteri', 'tahan', 'damping', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi', 'meng']",menteri tahan damping presiden joko widodo negara iriana jokowi meng
3515,1683496296987131906,2023-07-24 15:16:09,,KeroZaok,Tolak Prabowo Subianto pelanggar HAM berat https://t.co/76yVTmdc9J,Tolak Prabowo Subianto pelanggar berat,tolak prabowo subianto pelanggar berat,"['tolak', 'pelanggar', 'berat']","['tolak', 'langgar', 'berat']",tolak langgar berat
3516,1683496217018535936,2023-07-24 15:15:50,,KeroZaok,Prabowo Subianto tidak layak jadi pemimpin karena arogan dan diktator https://t.co/2IwXutUTZl,Prabowo Subianto tidak layak jadi pemimpin karena arogan diktator,prabowo subianto tidak layak jadi pemimpin karena arogan diktator,"['layak', 'pemimpin', 'arogan', 'diktator']","['layak', 'pimpin', 'arogan', 'diktator']",layak pimpin arogan diktator
3517,1683496196290277376,2023-07-24 15:15:45,"Palembang, Indonesia",hendraarshavin,RT @yosephrosario_: Dukungan demi dukungan kepada sosok Prabowo Subianto mulai disuarakan oleh berbagai pihak. Dimulai dari relawan ProJo (…,Dukungan demi dukungan kepada sosok Prabowo Subianto mulai disuarakan oleh berbagai pihak Dimulai dari relawan ProJo,dukungan demi dukungan kepada sosok prabowo subianto mulai disuarakan oleh berbagai pihak dimulai dari relawan projo,"['dukungan', 'dukungan', 'sosok', 'disuarakan', 'relawan', 'projo']","['dukung', 'dukung', 'sosok', 'suara', 'rawan', 'projo']",dukung dukung sosok suara rawan projo
3518,1683496072818356224,2023-07-24 15:15:16,"DKI Jakarta, Indonesia",Ruwetsia_303,RT @VIVAcoid: PBB Sodorkan Yusril Jadi Cawapres Prabowo Subianto di Pilpres 2024 https://t.co/nH6ennOsxW, Sodorkan Yusril Jadi Cawapres Prabowo Subianto Pilpres, sodorkan yusril jadi cawapres prabowo subianto pilpres,"['sodorkan', 'yusril', 'cawapres', 'pilpres']","['sodor', 'yusril', 'cawapres', 'pilpres']",sodor yusril cawapres pilpres
3519,1683495755657388033,2023-07-24 15:14:00,,BrandonMeg40877,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/z0xUNUDqFF",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3520,1683495331617550339,2023-07-24 15:12:19,,masaqin,RT @hariankompas: Partai Bulan Bintang (PBB) menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjadi calo…,Partai Bulan Bintang menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjadi calo,partai bulan bintang menyatakan sikap untuk ikut mengusung ketua umum partai gerindra prabowo subianto menjadi calo,"['partai', 'bintang', 'sikap', 'mengusung', 'ketua', 'partai', 'gerindra', 'calo']","['partai', 'bintang', 'sikap', 'usung', 'ketua', 'partai', 'gerindra', 'calo']",partai bintang sikap usung ketua partai gerindra calo
3521,1683495248297697286,2023-07-24 15:11:59,,yosephrosario_,Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi dan Ibu Negara Iriana Jokowi… https://t.co/AidwP9rYqp,Menteri Pertahanan Prabowo Subianto mendampingi Presiden Joko Widodo Negara Iriana Jokowi,menteri pertahanan prabowo subianto mendampingi presiden joko widodo negara iriana jokowi,"['menteri', 'pertahanan', 'mendampingi', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi']","['menteri', 'tahan', 'damping', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi']",menteri tahan damping presiden joko widodo negara iriana jokowi
3522,1683494980038414336,2023-07-24 15:10:55,,kerbausakti,Prabowo Subianto di kenal seniornya suka marah-marah https://t.co/TL9ESslpz5,Prabowo Subianto kenal seniornya suka marah marah,prabowo subianto kenal seniornya suka marah marah,"['kenal', 'seniornya', 'suka', 'marah', 'marah']","['kenal', 'senior', 'suka', 'marah', 'marah']",kenal senior suka marah marah
3523,1683494921339011075,2023-07-24 15:10:41,,Courtneype22073,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/fbsk7poWoe",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3524,1683494707064709121,2023-07-24 15:09:50,,kerbausakti,Karakter Prabowo Subianto yang pemarah dinilai tidak cocok menjadi penerus Jokowi yang ramah. https://t.co/7htyC6s2ke,Karakter Prabowo Subianto yang pemarah dinilai tidak cocok menjadi penerus Jokowi yang ramah,karakter prabowo subianto yang pemarah dinilai tidak cocok menjadi penerus jokowi yang ramah,"['karakter', 'pemarah', 'dinilai', 'cocok', 'penerus', 'jokowi', 'ramah']","['karakter', 'marah', 'nilai', 'cocok', 'terus', 'jokowi', 'ramah']",karakter marah nilai cocok terus jokowi ramah
3525,1683494658352066561,2023-07-24 15:09:39,,SavannahAn45264,Dalam konteks ini saya kira wajar ketika Prabowo Subianto mengatakan ia tidak mau menonton Piala Dunia hanya karena… https://t.co/7ZsdkXOEgb,Dalam konteks saya kira wajar ketika Prabowo Subianto mengatakan tidak menonton Piala Dunia hanya karena,dalam konteks saya kira wajar ketika prabowo subianto mengatakan tidak menonton piala dunia hanya karena,"['konteks', 'wajar', 'menonton', 'piala', 'dunia']","['konteks', 'wajar', 'tonton', 'piala', 'dunia']",konteks wajar tonton piala dunia
3526,1683494580619026433,2023-07-24 15:09:20,,kerbausakti,"Ngak bahaya ta. Prabowo Subianto pernah terlibat penculikan mahasiswa, aktivis 98 https://t.co/TCKkR2gHUY",Ngak bahaya Prabowo Subianto pernah terlibat penculikan mahasiswa aktivis,ngak bahaya prabowo subianto pernah terlibat penculikan mahasiswa aktivis,"['ngak', 'bahaya', 'terlibat', 'penculikan', 'mahasiswa', 'aktivis']","['ngak', 'bahaya', 'libat', 'culi', 'mahasiswa', 'aktivis']",ngak bahaya libat culi mahasiswa aktivis
3527,1683494483407654924,2023-07-24 15:08:57,,jesus_addi81552,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/86M9KC5QNn",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
3528,1683493864940740611,2023-07-24 15:06:29,,Masonrodne32914,Dalam konteks ini saya kira wajar ketika Prabowo Subianto mengatakan ia tidak mau menonton Piala Dunia hanya karena… https://t.co/A1nblSVG1Y,Dalam konteks saya kira wajar ketika Prabowo Subianto mengatakan tidak menonton Piala Dunia hanya karena,dalam konteks saya kira wajar ketika prabowo subianto mengatakan tidak menonton piala dunia hanya karena,"['konteks', 'wajar', 'menonton', 'piala', 'dunia']","['konteks', 'wajar', 'tonton', 'piala', 'dunia']",konteks wajar tonton piala dunia
3529,1683493224856338434,2023-07-24 15:03:57,,Zhilfia_Natasya,RT @Kemhan_RI: Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi dan Ibu Negara Iriana Jokowi mengunjun…,Menteri Pertahanan Prabowo Subianto mendampingi Presiden Joko Widodo Negara Iriana Jokowi mengunjun,menteri pertahanan prabowo subianto mendampingi presiden joko widodo negara iriana jokowi mengunjun,"['menteri', 'pertahanan', 'mendampingi', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi', 'mengunjun']","['menteri', 'tahan', 'damping', 'presiden', 'joko', 'widodo', 'negara', 'iriana', 'jokowi', 'unjun']",menteri tahan damping presiden joko widodo negara iriana jokowi unjun
3530,1683493180577140736,2023-07-24 15:03:46,,Zhilfia_Natasya,RT @Kemhan_RI: Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi melakukan peninjauan ke Pasar Bululawa…,Menteri Pertahanan Prabowo Subianto mendampingi Presiden Joko Widodo melakukan peninjauan Pasar Bululawa,menteri pertahanan prabowo subianto mendampingi presiden joko widodo melakukan peninjauan pasar bululawa,"['menteri', 'pertahanan', 'mendampingi', 'presiden', 'joko', 'widodo', 'peninjauan', 'pasar', 'bululawa']","['menteri', 'tahan', 'damping', 'presiden', 'joko', 'widodo', 'tinjau', 'pasar', 'bululawa']",menteri tahan damping presiden joko widodo tinjau pasar bululawa
3531,1683493116261670912,2023-07-24 15:03:31,,Zhilfia_Natasya,"RT @Kemhan_RI: Momen Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi, melakukan peninjauan ke Pasar B…",Momen Menteri Pertahanan Prabowo Subianto mendampingi Presiden Joko Widodo melakukan peninjauan Pasar ,momen menteri pertahanan prabowo subianto mendampingi presiden joko widodo melakukan peninjauan pasar ,"['momen', 'menteri', 'pertahanan', 'mendampingi', 'presiden', 'joko', 'widodo', 'peninjauan', 'pasar']","['momen', 'menteri', 'tahan', 'damping', 'presiden', 'joko', 'widodo', 'tinjau', 'pasar']",momen menteri tahan damping presiden joko widodo tinjau pasar
3532,1683492041991356416,2023-07-24 14:59:15,"Palmerah, Jakarta",KompasData,Partai Bulan Bintang (PBB) menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjad… https://t.co/2GhHNYKndQ,Partai Bulan Bintang menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjad,partai bulan bintang menyatakan sikap untuk ikut mengusung ketua umum partai gerindra prabowo subianto menjad,"['partai', 'bintang', 'sikap', 'mengusung', 'ketua', 'partai', 'gerindra', 'menjad']","['partai', 'bintang', 'sikap', 'usung', 'ketua', 'partai', 'gerindra', 'menjad']",partai bintang sikap usung ketua partai gerindra menjad
3533,1683491988706930691,2023-07-24 14:59:02,"Tanjung Priok, Indonesia",genx36545403,@are_inismyname Wkwkwkwk..harusnya kan dia yg lapor yakk itupun kalo merasa punya bukti bukan malah kambing hitamka… https://t.co/sDbmIggM8V,Wkwkwkwk harusnya lapor yakk itupun kalo merasa punya bukti bukan malah kambing hitamka,wkwkwkwk harusnya lapor yakk itupun kalo merasa punya bukti bukan malah kambing hitamka,"['wkwkwkwk', 'lapor', 'yakk', 'itupun', 'kalo', 'bukti', 'kambing', 'hitamka']","['wkwkwkwk', 'lapor', 'yakk', 'itu', 'kalo', 'bukti', 'kambing', 'hitamka']",wkwkwkwk lapor yakk itu kalo bukti kambing hitamka
3534,1683491629078921218,2023-07-24 14:57:36,Indonesia,seruanhl,"RT @Eil_Thia: Pak Ganjar Pranowo mengenakan seragam gubernur dan Pak Prabowo Subianto memakai kemeja putih celana hitam.

Belum ada garis g…", Ganjar Pranowo mengenakan seragam gubernur Prabowo Subianto memakai kemeja putih celana hitam Belum garis , ganjar pranowo mengenakan seragam gubernur prabowo subianto memakai kemeja putih celana hitam belum garis ,"['mengenakan', 'seragam', 'gubernur', 'memakai', 'kemeja', 'putih', 'celana', 'hitam', 'garis']","['kena', 'seragam', 'gubernur', 'pakai', 'kemeja', 'putih', 'celana', 'hitam', 'garis']",kena seragam gubernur pakai kemeja putih celana hitam garis
3535,1683491287771521024,2023-07-24 14:56:15,,HunterHami56205,Dalam konteks ini saya kira wajar ketika Prabowo Subianto mengatakan ia tidak mau menonton Piala Dunia hanya karena… https://t.co/96JDb4qkfx,Dalam konteks saya kira wajar ketika Prabowo Subianto mengatakan tidak menonton Piala Dunia hanya karena,dalam konteks saya kira wajar ketika prabowo subianto mengatakan tidak menonton piala dunia hanya karena,"['konteks', 'wajar', 'menonton', 'piala', 'dunia']","['konteks', 'wajar', 'tonton', 'piala', 'dunia']",konteks wajar tonton piala dunia
3536,1683490592297218051,2023-07-24 14:53:29,"Palmerah, Jakarta",hariankompas,Partai Bulan Bintang (PBB) menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjad… https://t.co/pwavaj5WWU,Partai Bulan Bintang menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjad,partai bulan bintang menyatakan sikap untuk ikut mengusung ketua umum partai gerindra prabowo subianto menjad,"['partai', 'bintang', 'sikap', 'mengusung', 'ketua', 'partai', 'gerindra', 'menjad']","['partai', 'bintang', 'sikap', 'usung', 'ketua', 'partai', 'gerindra', 'menjad']",partai bintang sikap usung ketua partai gerindra menjad
3537,1683488591274549252,2023-07-24 14:45:32,,fachriman13,RT @moammarfatahil1: Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi di Istana Kepresidenan - Galamedia News #PrabowoUntukSemua…,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi Istana Kepresidenan Galamedia News PrabowoUntukSemua,menteri pertahanan prabowo subianto bertemu presiden jokowi istana kepresidenan galamedia news prabowountuksemua,"['menteri', 'pertahanan', 'bertemu', 'presiden', 'jokowi', 'istana', 'kepresidenan', 'galamedia', 'news', 'prabowountuksemua']","['menteri', 'tahan', 'temu', 'presiden', 'jokowi', 'istana', 'presiden', 'galamedia', 'news', 'prabowountuksemua']",menteri tahan temu presiden jokowi istana presiden galamedia news prabowountuksemua
3538,1683488480603635713,2023-07-24 14:45:06,"DKI Jakarta, Indonesia",KAPITANBESAR,"RT @VIVAcoid: Akrabnya Prabowo Subianto, Ganjar Pranowo, Erick Thohir dan Gibran Satu Meja Nunggu Jokowi https://t.co/nS5fAc2FSS",Akrabnya Prabowo Subianto Ganjar Pranowo Erick Thohir Gibran Satu Meja Nunggu Jokowi,akrabnya prabowo subianto ganjar pranowo erick thohir gibran satu meja nunggu jokowi,"['akrabnya', 'erick', 'thohir', 'gibran', 'meja', 'nunggu', 'jokowi']","['akrab', 'erick', 'thohir', 'gibran', 'meja', 'nunggu', 'jokowi']",akrab erick thohir gibran meja nunggu jokowi
3539,1683488225216679936,2023-07-24 14:44:05,,UnameOne,Gelora DKI Jakarta dukung Prabowo Subianto jadi capres di Pilpres 2024 - ANTARA #PrabowoUntukSemua #KodeKita08… https://t.co/hhs5vZZv6t,Gelora Jakarta dukung Prabowo Subianto jadi capres Pilpres ANTARA PrabowoUntukSemua KodeKita,gelora jakarta dukung prabowo subianto jadi capres pilpres antara prabowountuksemua kodekita,"['gelora', 'jakarta', 'dukung', 'capres', 'pilpres', 'prabowountuksemua', 'kodekita']","['gelora', 'jakarta', 'dukung', 'capres', 'pilpres', 'prabowountuksemua', 'kodekita']",gelora jakarta dukung capres pilpres prabowountuksemua kodekita
3540,1683487965572464642,2023-07-24 14:43:03,,moammarfatahil1,RT @fachriman13: Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi di Istana Kepresidenan - Galamedia News #PrabowoUntukSemua #Pr…,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi Istana Kepresidenan Galamedia News PrabowoUntukSemua ,menteri pertahanan prabowo subianto bertemu presiden jokowi istana kepresidenan galamedia news prabowountuksemua ,"['menteri', 'pertahanan', 'bertemu', 'presiden', 'jokowi', 'istana', 'kepresidenan', 'galamedia', 'news', 'prabowountuksemua']","['menteri', 'tahan', 'temu', 'presiden', 'jokowi', 'istana', 'presiden', 'galamedia', 'news', 'prabowountuksemua']",menteri tahan temu presiden jokowi istana presiden galamedia news prabowountuksemua
3541,1683487934425571328,2023-07-24 14:42:55,Indonesia,seruanhl,RT @Jr_Kawe19: Walaupun Jokowi belakangan sering bersama dengan Prabowo namun hasil survey indikator masyarakat menilai Jokowi lebih menduk…,Walaupun Jokowi belakangan sering bersama dengan Prabowo namun hasil survey indikator masyarakat menilai Jokowi lebih menduk,walaupun jokowi belakangan sering bersama dengan prabowo namun hasil survey indikator masyarakat menilai jokowi lebih menduk,"['jokowi', 'hasil', 'survey', 'indikator', 'masyarakat', 'menilai', 'jokowi', 'menduk']","['jokowi', 'hasil', 'survey', 'indikator', 'masyarakat', 'nilai', 'jokowi', 'duk']",jokowi hasil survey indikator masyarakat nilai jokowi duk
3542,1683487843522424834,2023-07-24 14:42:34,,fachriman13,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi di Istana Kepresidenan - Galamedia News… https://t.co/a3o0wLgnCq,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi Istana Kepresidenan Galamedia News,menteri pertahanan prabowo subianto bertemu presiden jokowi istana kepresidenan galamedia news,"['menteri', 'pertahanan', 'bertemu', 'presiden', 'jokowi', 'istana', 'kepresidenan', 'galamedia', 'news']","['menteri', 'tahan', 'temu', 'presiden', 'jokowi', 'istana', 'presiden', 'galamedia', 'news']",menteri tahan temu presiden jokowi istana presiden galamedia news
3543,1683487843153330182,2023-07-24 14:42:34,,moammarfatahil1,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi di Istana Kepresidenan - Galamedia News… https://t.co/0lHMQOJbDd,Menteri Pertahanan Prabowo Subianto Bertemu Presiden Jokowi Istana Kepresidenan Galamedia News,menteri pertahanan prabowo subianto bertemu presiden jokowi istana kepresidenan galamedia news,"['menteri', 'pertahanan', 'bertemu', 'presiden', 'jokowi', 'istana', 'kepresidenan', 'galamedia', 'news']","['menteri', 'tahan', 'temu', 'presiden', 'jokowi', 'istana', 'presiden', 'galamedia', 'news']",menteri tahan temu presiden jokowi istana presiden galamedia news
3544,1683487197830209537,2023-07-24 14:40:00,"Jakarta, Indonesia",detikcom,Prabowo Subianto ditanya soal bakal cawapres yang akan mendampinginya di Pilpres 2024. Prabowo tersenyum lalu meran… https://t.co/SnsYqCkgXm,Prabowo Subianto ditanya soal bakal cawapres yang akan mendampinginya Pilpres Prabowo tersenyum lalu meran,prabowo subianto ditanya soal bakal cawapres yang akan mendampinginya pilpres prabowo tersenyum lalu meran,"['cawapres', 'mendampinginya', 'pilpres', 'tersenyum', 'meran']","['cawapres', 'damping', 'pilpres', 'senyum', 'meran']",cawapres damping pilpres senyum meran
3545,1683486751002591234,2023-07-24 14:38:13,"Tanjung Priok, Indonesia",genx36545403,"@AzamFiqri1 @Gi_N0ng @BANGSAygSUJUD @EricRicaldo Ada bukti Prabowo Subianto kabur puluhan tahun ?

Jgn asal mangap ah..malu sama bulu", bukti Prabowo Subianto kabur puluhan tahun asal mangap malu sama bulu, bukti prabowo subianto kabur puluhan tahun asal mangap malu sama bulu,"['bukti', 'kabur', 'puluhan', 'mangap', 'malu', 'bulu']","['bukti', 'kabur', 'puluh', 'mangap', 'malu', 'bulu']",bukti kabur puluh mangap malu bulu
3546,1683485462839586818,2023-07-24 14:33:06,,SavannahAn45264,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/6xB7AcysdT",Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat PrabowoUntukSemua,menhan prabowo subianto melihat sepak bola lebih dari sekedar olahraga untuk cari keringat prabowountuksemua,"['menhan', 'sepak', 'bola', 'sekedar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']","['menhan', 'sepak', 'bola', 'dar', 'olahraga', 'cari', 'keringat', 'prabowountuksemua']",menhan sepak bola dar olahraga cari keringat prabowountuksemua
